Timestamp,kW orig,hour,yyyymm,kW
2025-01-29 13:00:00,0.6674,13,2025-01,5.2032
2025-01-29 14:00:00,0.4978,14,2025-01,0.6923
2025-01-29 15:00:00,0.5261,15,2025-01,1.2096
2025-01-29 16:00:00,1.6352,16,2025-01,1.6352
2025-01-29 17:00:00,1.2029,17,2025-01,1.2029
2025-01-29 18:00:00,2.2191,18,2025-01,2.2191
2025-01-29 19:00:00,0.8663,19,2025-01,0.8663
2025-01-29 20:00:00,0.848,20,2025-01,0.848
2025-01-29 21:00:00,1.0361,21,2025-01,1.0361
2025-01-29 22:00:00,0.7494,22,2025-01,0.7494
2025-01-29 23:00:00,0.9509,23,2025-01,0.9509
2025-01-30 00:00:00,1.6191,0,2025-01,1.6191
2025-01-30 01:00:00,1.0779,1,2025-01,1.0779
2025-01-30 02:00:00,1.006,2,2025-01,1.006
2025-01-30 03:00:00,0.9209,3,2025-01,0.9209
2025-01-30 04:00:00,1.9924,4,2025-01,1.9924
2025-01-30 05:00:00,2.3342,5,2025-01,2.3342
2025-01-30 06:00:00,2.5007,6,2025-01,2.5007
2025-01-30 07:00:00,2.8082,7,2025-01,2.8082
2025-01-30 08:00:00,1.4771,8,2025-01,1.4771
2025-01-30 09:00:00,1.6113,9,2025-01,1.6113
2025-01-30 10:00:00,2.8094,10,2025-01,2.8094
2025-01-30 11:00:00,2.8076,11,2025-01,2.8076
2025-01-30 12:00:00,2.097,12,2025-01,7.6065
2025-01-30 13:00:00,1.7408,13,2025-01,8.2682
2025-01-30 14:00:00,1.801,14,2025-01,0.7374
2025-01-30 15:00:00,1.8257,15,2025-01,1.1509
2025-01-30 16:00:00,1.0739,16,2025-01,1.0739
2025-01-30 17:00:00,1.3147,17,2025-01,1.3147
2025-01-30 18:00:00,0.8095,18,2025-01,0.8095
2025-01-30 19:00:00,1.1119,19,2025-01,1.1119
2025-01-30 20:00:00,1.2129,20,2025-01,1.2129
2025-01-30 21:00:00,1.1753,21,2025-01,1.1753
2025-01-30 22:00:00,0.7277,22,2025-01,0.7277
2025-01-30 23:00:00,1.1636,23,2025-01,1.1636
2025-01-31 00:00:00,2.9767,0,2025-01,2.9767
2025-01-31 01:00:00,2.4354,1,2025-01,2.4354
2025-01-31 02:00:00,1.2399,2,2025-01,1.2399
2025-01-31 03:00:00,1.2417,3,2025-01,1.2417
2025-01-31 04:00:00,1.902,4,2025-01,1.902
2025-01-31 05:00:00,2.44,5,2025-01,2.44
2025-01-31 06:00:00,2.5729,6,2025-01,2.5729
2025-01-31 07:00:00,3.0225,7,2025-01,3.0225
2025-01-31 08:00:00,1.6186,8,2025-01,1.6186
2025-01-31 09:00:00,2.1549,9,2025-01,2.1549
2025-01-31 10:00:00,3.5688,10,2025-01,3.5688
2025-01-31 11:00:00,2.7973,11,2025-01,2.7973
2025-01-31 12:00:00,2.692,12,2025-01,1.1167
2025-01-31 13:00:00,2.3266,13,2025-01,1.3696
2025-01-31 14:00:00,1.8755,14,2025-01,0.9773
2025-01-31 15:00:00,1.7169,15,2025-01,1.5108
2025-01-31 16:00:00,1.1359,16,2025-01,1.1359
2025-01-31 17:00:00,1.4792,17,2025-01,1.4792
2025-01-31 18:00:00,1.3107,18,2025-01,1.3107
2025-01-31 19:00:00,1.042899,19,2025-01,1.042899
2025-01-31 20:00:00,0.9844,20,2025-01,0.9844
2025-01-31 21:00:00,0.9454,21,2025-01,0.9454
2025-01-31 22:00:00,1.0971,22,2025-01,1.0971
2025-01-31 23:00:00,0.998,23,2025-01,0.998
2025-02-01 00:00:00,1.8495,0,2025-02,1.8495
2025-02-01 01:00:00,1.6695,1,2025-02,1.6695
2025-02-01 02:00:00,1.2147,2,2025-02,1.2147
2025-02-01 03:00:00,1.4858,3,2025-02,1.4858
2025-02-01 04:00:00,0.5838,4,2025-02,0.5838
2025-02-01 05:00:00,1.1871,5,2025-02,1.1871
2025-02-01 06:00:00,1.1164,6,2025-02,1.1164
2025-02-01 07:00:00,1.2205,7,2025-02,1.2205
2025-02-01 08:00:00,1.5343,8,2025-02,1.5343
2025-02-01 09:00:00,1.6516,9,2025-02,1.6516
2025-02-01 10:00:00,2.288,10,2025-02,2.288
2025-02-01 11:00:00,1.8107,11,2025-02,1.8107
2025-02-01 12:00:00,1.1373,12,2025-02,7.1921
2025-02-01 13:00:00,0.9353,13,2025-02,9.3675
2025-02-01 14:00:00,0.652,14,2025-02,8.5672
2025-02-01 15:00:00,0.4217,15,2025-02,7.5558
2025-02-01 16:00:00,1.8627,16,2025-02,1.8627
2025-02-01 17:00:00,1.7276,17,2025-02,1.7276
2025-02-01 18:00:00,1.5052,18,2025-02,1.5052
2025-02-01 19:00:00,1.8019,19,2025-02,1.8019
2025-02-01 20:00:00,1.0958,20,2025-02,1.0958
2025-02-01 21:00:00,0.7433,21,2025-02,0.7433
2025-02-01 22:00:00,0.7684,22,2025-02,0.7684
2025-02-01 23:00:00,0.9175,23,2025-02,0.9175
2025-02-02 00:00:00,1.8447,0,2025-02,1.8447
2025-02-02 01:00:00,1.3441,1,2025-02,1.3441
2025-02-02 02:00:00,1.0803,2,2025-02,1.0803
2025-02-02 03:00:00,0.9582,3,2025-02,0.9582
2025-02-02 04:00:00,1.949,4,2025-02,1.949
2025-02-02 05:00:00,2.3995,5,2025-02,2.3995
2025-02-02 06:00:00,2.4823,6,2025-02,2.4823
2025-02-02 07:00:00,2.6965,7,2025-02,2.6965
2025-02-02 08:00:00,1.5351,8,2025-02,1.5351
2025-02-02 09:00:00,1.4083,9,2025-02,1.4083
2025-02-02 10:00:00,2.0419,10,2025-02,2.0419
2025-02-02 11:00:00,1.3704,11,2025-02,1.3704
2025-02-02 12:00:00,2.3154,12,2025-02,9.0329
2025-02-02 13:00:00,2.311,13,2025-02,4.7005
2025-02-02 14:00:00,2.2076,14,2025-02,0.6987
2025-02-02 15:00:00,1.8549,15,2025-02,0.4173
2025-02-02 16:00:00,1.1763,16,2025-02,1.1763
2025-02-02 17:00:00,1.5386,17,2025-02,1.5386
2025-02-02 18:00:00,1.379,18,2025-02,1.379
2025-02-02 19:00:00,1.2838,19,2025-02,1.2838
2025-02-02 20:00:00,1.3763,20,2025-02,1.3763
2025-02-02 21:00:00,1.3449,21,2025-02,1.3449
2025-02-02 22:00:00,0.638,22,2025-02,0.638
2025-02-02 23:00:00,0.9436,23,2025-02,0.9436
2025-02-03 00:00:00,1.2487,0,2025-02,1.2487
2025-02-03 01:00:00,2.3087,1,2025-02,2.3087
2025-02-03 02:00:00,1.2051,2,2025-02,1.2051
2025-02-03 03:00:00,1.1824,3,2025-02,1.1824
2025-02-03 04:00:00,1.9907,4,2025-02,1.9907
2025-02-03 05:00:00,2.4034,5,2025-02,2.4034
2025-02-03 06:00:00,2.5607,6,2025-02,2.5607
2025-02-03 07:00:00,2.6974,7,2025-02,2.6974
2025-02-03 08:00:00,2.84,8,2025-02,2.84
2025-02-03 09:00:00,2.9399,9,2025-02,2.9399
2025-02-03 10:00:00,3.3797,10,2025-02,3.3797
2025-02-03 11:00:00,2.33,11,2025-02,2.33
2025-02-03 12:00:00,2.2978,12,2025-02,1.1123
2025-02-03 13:00:00,2.205,13,2025-02,0.8874
2025-02-03 14:00:00,1.8564,14,2025-02,0.6304
2025-02-03 15:00:00,1.896,15,2025-02,0.377
2025-02-03 16:00:00,1.2267,16,2025-02,1.2267
2025-02-03 17:00:00,3.2256,17,2025-02,3.2256
2025-02-03 18:00:00,1.5553,18,2025-02,1.5553
2025-02-03 19:00:00,1.0629,19,2025-02,1.0629
2025-02-03 20:00:00,1.2813,20,2025-02,1.2813
2025-02-03 21:00:00,0.6834,21,2025-02,0.6834
2025-02-03 22:00:00,1.0285,22,2025-02,1.0285
2025-02-03 23:00:00,0.9295,23,2025-02,0.9295
2025-02-04 00:00:00,1.4571,0,2025-02,1.4571
2025-02-04 01:00:00,1.2646,1,2025-02,1.2646
2025-02-04 02:00:00,1.1124,2,2025-02,1.1124
2025-02-04 03:00:00,0.9548,3,2025-02,0.9548
2025-02-04 04:00:00,2.0676,4,2025-02,2.0676
2025-02-04 05:00:00,2.4767,5,2025-02,2.4767
2025-02-04 06:00:00,2.6225,6,2025-02,2.6225
2025-02-04 07:00:00,2.5213,7,2025-02,2.5213
2025-02-04 08:00:00,1.4089,8,2025-02,1.4089
2025-02-04 09:00:00,1.5673,9,2025-02,1.5673
2025-02-04 10:00:00,3.3497,10,2025-02,3.3497
2025-02-04 11:00:00,2.7632,11,2025-02,2.7632
2025-02-04 12:00:00,2.2171,12,2025-02,9.3847
2025-02-04 13:00:00,1.9612,13,2025-02,6.8755
2025-02-04 14:00:00,1.787,14,2025-02,0.9465
2025-02-04 15:00:00,1.9001,15,2025-02,0.3496
2025-02-04 16:00:00,1.1039,16,2025-02,1.1039
2025-02-04 17:00:00,1.4357,17,2025-02,1.4357
2025-02-04 18:00:00,1.3455,18,2025-02,1.3455
2025-02-04 19:00:00,1.3469,19,2025-02,1.3469
2025-02-04 20:00:00,1.3197,20,2025-02,1.3197
2025-02-04 21:00:00,1.2369,21,2025-02,1.2369
2025-02-04 22:00:00,1.0827,22,2025-02,1.0827
2025-02-04 23:00:00,1.054,23,2025-02,1.054
2025-02-05 00:00:00,2.6416,0,2025-02,2.6416
2025-02-05 01:00:00,1.618,1,2025-02,1.618
2025-02-05 02:00:00,1.798,2,2025-02,1.798
2025-02-05 03:00:00,0.9972,3,2025-02,0.9972
2025-02-05 04:00:00,2.0535,4,2025-02,2.0535
2025-02-05 05:00:00,2.5165,5,2025-02,2.5165
2025-02-05 06:00:00,2.5144,6,2025-02,2.5144
2025-02-05 07:00:00,3.1605,7,2025-02,3.1605
2025-02-05 08:00:00,1.6263,8,2025-02,1.6263
2025-02-05 09:00:00,2.3294,9,2025-02,2.3294
2025-02-05 10:00:00,3.2624,10,2025-02,3.2624
2025-02-05 11:00:00,2.7566,11,2025-02,2.7566
2025-02-05 12:00:00,2.0581,12,2025-02,0.4673
2025-02-05 13:00:00,1.7579,13,2025-02,0.3195
2025-02-05 14:00:00,1.7801,14,2025-02,0.338
2025-02-05 15:00:00,1.8121,15,2025-02,0.4211
2025-02-05 16:00:00,0.8474,16,2025-02,0.8474
2025-02-05 17:00:00,1.5532,17,2025-02,1.5532
2025-02-05 18:00:00,3.4653,18,2025-02,3.4653
2025-02-05 19:00:00,1.8136,19,2025-02,1.8136
2025-02-05 20:00:00,1.2283,20,2025-02,1.2283
2025-02-05 21:00:00,1.3761,21,2025-02,1.3761
2025-02-05 22:00:00,1.2422,22,2025-02,1.2422
2025-02-05 23:00:00,1.1071,23,2025-02,1.1071
2025-02-06 00:00:00,1.2021,0,2025-02,1.2021
2025-02-06 01:00:00,1.1229,1,2025-02,1.1229
2025-02-06 02:00:00,1.1343,2,2025-02,1.1343
2025-02-06 03:00:00,0.8751,3,2025-02,0.8751
2025-02-06 04:00:00,1.9563,4,2025-02,1.9563
2025-02-06 05:00:00,2.3434,5,2025-02,2.3434
2025-02-06 06:00:00,2.5129,6,2025-02,2.5129
2025-02-06 07:00:00,2.8443,7,2025-02,2.8443
2025-02-06 08:00:00,1.5013,8,2025-02,1.5013
2025-02-06 09:00:00,1.681,9,2025-02,1.681
2025-02-06 10:00:00,3.1613,10,2025-02,3.1613
2025-02-06 11:00:00,2.6211,11,2025-02,2.6211
2025-02-06 12:00:00,2.1585,12,2025-02,0.8193
2025-02-06 13:00:00,1.8638,13,2025-02,0.365
2025-02-06 14:00:00,1.9059,14,2025-02,0.4619
2025-02-06 15:00:00,1.8591,15,2025-02,0.4229
2025-02-06 16:00:00,0.9366,16,2025-02,0.9366
2025-02-06 17:00:00,1.3575,17,2025-02,1.3575
2025-02-06 18:00:00,1.5466,18,2025-02,1.5466
2025-02-06 19:00:00,1.4438,19,2025-02,1.4438
2025-02-06 20:00:00,1.0363,20,2025-02,1.0363
2025-02-06 21:00:00,0.5944,21,2025-02,0.5944
2025-02-06 22:00:00,1.0996,22,2025-02,1.0996
2025-02-06 23:00:00,1.0223,23,2025-02,1.0223
2025-02-07 00:00:00,1.3327,0,2025-02,1.3327
2025-02-07 01:00:00,1.5277,1,2025-02,1.5277
2025-02-07 02:00:00,2.6854,2,2025-02,2.6854
2025-02-07 03:00:00,1.2993,3,2025-02,1.2993
2025-02-07 04:00:00,1.9171,4,2025-02,1.9171
2025-02-07 05:00:00,2.4621,5,2025-02,2.4621
2025-02-07 06:00:00,2.581,6,2025-02,2.581
2025-02-07 07:00:00,2.7629,7,2025-02,2.7629
2025-02-07 08:00:00,2.1807,8,2025-02,2.1807
2025-02-07 09:00:00,1.5906,9,2025-02,1.5906
2025-02-07 10:00:00,1.9876,10,2025-02,1.9876
2025-02-07 11:00:00,2.835,11,2025-02,2.835
2025-02-07 12:00:00,2.2935,12,2025-02,1.0897
2025-02-07 13:00:00,2.9537,13,2025-02,0.459
2025-02-07 14:00:00,2.015499,14,2025-02,0.3443
2025-02-07 15:00:00,1.8244,15,2025-02,0.3982
2025-02-07 16:00:00,1.3867,16,2025-02,1.3867
2025-02-07 17:00:00,1.4815,17,2025-02,1.4815
2025-02-07 18:00:00,1.0361,18,2025-02,1.0361
2025-02-07 19:00:00,1.2146,19,2025-02,1.2146
2025-02-07 20:00:00,1.0705,20,2025-02,1.0705
2025-02-07 21:00:00,0.8702,21,2025-02,0.8702
2025-02-07 22:00:00,0.6732,22,2025-02,0.6732
2025-02-07 23:00:00,0.6563,23,2025-02,0.6563
2025-02-08 00:00:00,2.9722,0,2025-02,2.9722
2025-02-08 01:00:00,1.7757,1,2025-02,1.7757
2025-02-08 02:00:00,1.1868,2,2025-02,1.1868
2025-02-08 03:00:00,0.9311,3,2025-02,0.9311
2025-02-08 04:00:00,2.001999,4,2025-02,2.001999
2025-02-08 05:00:00,2.4747,5,2025-02,2.4747
2025-02-08 06:00:00,2.4375,6,2025-02,2.4375
2025-02-08 07:00:00,2.5489,7,2025-02,2.5489
2025-02-08 08:00:00,3.0284,8,2025-02,3.0284
2025-02-08 09:00:00,3.1572,9,2025-02,3.1572
2025-02-08 10:00:00,3.5749,10,2025-02,3.5749
2025-02-08 11:00:00,3.217,11,2025-02,3.217
2025-02-08 12:00:00,1.7354,12,2025-02,0.4731
2025-02-08 13:00:00,1.8431,13,2025-02,0.3258
2025-02-08 14:00:00,1.7621,14,2025-02,0.3494
2025-02-08 15:00:00,1.7213,15,2025-02,0.4508
2025-02-08 16:00:00,1.000699,16,2025-02,1.000699
2025-02-08 17:00:00,0.9304,17,2025-02,0.9304
2025-02-08 18:00:00,1.1087,18,2025-02,1.1087
2025-02-08 19:00:00,1.1916,19,2025-02,1.1916
2025-02-08 20:00:00,1.3004,20,2025-02,1.3004
2025-02-08 21:00:00,1.3476,21,2025-02,1.3476
2025-02-08 22:00:00,1.2659,22,2025-02,1.2659
2025-02-08 23:00:00,1.2147,23,2025-02,1.2147
2025-02-09 00:00:00,2.5431,0,2025-02,2.5431
2025-02-09 01:00:00,2.5874,1,2025-02,2.5874
2025-02-09 02:00:00,2.6757,2,2025-02,2.6757
2025-02-09 03:00:00,1.5404,3,2025-02,1.5404
2025-02-09 04:00:00,1.99,4,2025-02,1.99
2025-02-09 05:00:00,2.4337,5,2025-02,2.4337
2025-02-09 06:00:00,2.4576,6,2025-02,2.4576
2025-02-09 07:00:00,2.5975,7,2025-02,2.5975
2025-02-09 08:00:00,3.2538,8,2025-02,3.2538
2025-02-09 09:00:00,3.1823,9,2025-02,3.1823
2025-02-09 10:00:00,3.4037,10,2025-02,3.4037
2025-02-09 11:00:00,2.7619,11,2025-02,2.7619
2025-02-09 12:00:00,1.9223,12,2025-02,0.6308
2025-02-09 13:00:00,1.7768,13,2025-02,0.3311
2025-02-09 14:00:00,1.7816,14,2025-02,0.4375
2025-02-09 15:00:00,1.8874,15,2025-02,0.4305
2025-02-09 16:00:00,1.6585,16,2025-02,1.6585
2025-02-09 17:00:00,1.0763,17,2025-02,1.0763
2025-02-09 18:00:00,0.9884,18,2025-02,0.9884
2025-02-09 19:00:00,1.0668,19,2025-02,1.0668
2025-02-09 20:00:00,0.9334,20,2025-02,0.9334
2025-02-09 21:00:00,0.8206,21,2025-02,0.8206
2025-02-09 22:00:00,1.0704,22,2025-02,1.0704
2025-02-09 23:00:00,1.1826,23,2025-02,1.1826
2025-02-10 00:00:00,1.3144,0,2025-02,1.3144
2025-02-10 01:00:00,1.2418,1,2025-02,1.2418
2025-02-10 02:00:00,0.9882,2,2025-02,0.9882
2025-02-10 03:00:00,0.9665,3,2025-02,0.9665
2025-02-10 04:00:00,2.0627,4,2025-02,2.0627
2025-02-10 05:00:00,2.4805,5,2025-02,2.4805
2025-02-10 06:00:00,2.4975,6,2025-02,2.4975
2025-02-10 07:00:00,3.0663,7,2025-02,3.0663
2025-02-10 08:00:00,1.7128,8,2025-02,1.7128
2025-02-10 09:00:00,2.1707,9,2025-02,2.1707
2025-02-10 10:00:00,3.4508,10,2025-02,3.4508
2025-02-10 11:00:00,2.5483,11,2025-02,2.5483
2025-02-10 12:00:00,2.9239,12,2025-02,0.8448
2025-02-10 13:00:00,2.3239,13,2025-02,0.3492
2025-02-10 14:00:00,1.9078,14,2025-02,0.4784
2025-02-10 15:00:00,1.8164,15,2025-02,0.3992
2025-02-10 16:00:00,1.0773,16,2025-02,1.0773
2025-02-10 17:00:00,1.264,17,2025-02,1.264
2025-02-10 18:00:00,1.1965,18,2025-02,1.1965
2025-02-10 19:00:00,0.9421,19,2025-02,0.9421
2025-02-10 20:00:00,1.2897,20,2025-02,1.2897
2025-02-10 21:00:00,1.3417,21,2025-02,1.3417
2025-02-10 22:00:00,1.2242,22,2025-02,1.2242
2025-02-10 23:00:00,0.9803,23,2025-02,0.9803
2025-02-11 00:00:00,3.019,0,2025-02,3.019
2025-02-11 01:00:00,2.7806,1,2025-02,2.7806
2025-02-11 02:00:00,1.395,2,2025-02,1.395
2025-02-11 03:00:00,1.1875,3,2025-02,1.1875
2025-02-11 04:00:00,1.9211,4,2025-02,1.9211
2025-02-11 05:00:00,2.4922,5,2025-02,2.4922
2025-02-11 06:00:00,2.5749,6,2025-02,2.5749
2025-02-11 07:00:00,3.1739,7,2025-02,3.1739
2025-02-11 08:00:00,1.5757,8,2025-02,1.5757
2025-02-11 09:00:00,1.7671,9,2025-02,1.7671
2025-02-11 10:00:00,3.3452,10,2025-02,3.3452
2025-02-11 11:00:00,2.7172,11,2025-02,2.7172
2025-02-11 12:00:00,2.0716,12,2025-02,0.3155
2025-02-11 13:00:00,2.3156,13,2025-02,0.4474
2025-02-11 14:00:00,2.1395,14,2025-02,0.4983
2025-02-11 15:00:00,1.7511,15,2025-02,0.5866
2025-02-11 16:00:00,0.8509,16,2025-02,0.8509
2025-02-11 17:00:00,1.3125,17,2025-02,1.3125
2025-02-11 18:00:00,1.6387,18,2025-02,1.6387
2025-02-11 19:00:00,1.6127,19,2025-02,1.6127
2025-02-11 20:00:00,1.3383,20,2025-02,1.3383
2025-02-11 21:00:00,1.2514,21,2025-02,1.2514
2025-02-11 22:00:00,1.196,22,2025-02,1.196
2025-02-11 23:00:00,1.1959,23,2025-02,1.1959
2025-02-12 00:00:00,2.6524,0,2025-02,2.6524
2025-02-12 01:00:00,1.8884,1,2025-02,1.8884
2025-02-12 02:00:00,1.1863,2,2025-02,1.1863
2025-02-12 03:00:00,1.087,3,2025-02,1.087
2025-02-12 04:00:00,1.4411,4,2025-02,1.4411
2025-02-12 05:00:00,0.9939,5,2025-02,0.9939
2025-02-12 06:00:00,1.2016,6,2025-02,1.2016
2025-02-12 07:00:00,1.7705,7,2025-02,1.7705
2025-02-12 08:00:00,1.5123,8,2025-02,1.5123
2025-02-12 09:00:00,1.9027,9,2025-02,1.9027
2025-02-12 10:00:00,3.5077,10,2025-02,3.5077
2025-02-12 11:00:00,2.5736,11,2025-02,2.5736
2025-02-12 12:00:00,1.9752,12,2025-02,0.9264
2025-02-12 13:00:00,1.7168,13,2025-02,0.4251
2025-02-12 14:00:00,1.7632,14,2025-02,0.46
2025-02-12 15:00:00,1.828,15,2025-02,0.3508
2025-02-12 16:00:00,1.0917,16,2025-02,1.0917
2025-02-12 17:00:00,1.4855,17,2025-02,1.4855
2025-02-12 18:00:00,3.3949,18,2025-02,3.3949
2025-02-12 19:00:00,1.0661,19,2025-02,1.0661
2025-02-12 20:00:00,1.0752,20,2025-02,1.0752
2025-02-12 21:00:00,0.7529,21,2025-02,0.7529
2025-02-12 22:00:00,0.8312,22,2025-02,0.8312
2025-02-12 23:00:00,1.1718,23,2025-02,1.1718
2025-02-13 00:00:00,1.1555,0,2025-02,1.1555
2025-02-13 01:00:00,1.2688,1,2025-02,1.2688
2025-02-13 02:00:00,1.0103,2,2025-02,1.0103
2025-02-13 03:00:00,1.0716,3,2025-02,1.0716
2025-02-13 04:00:00,1.9441,4,2025-02,1.9441
2025-02-13 05:00:00,2.4035,5,2025-02,2.4035
2025-02-13 06:00:00,2.795,6,2025-02,2.795
2025-02-13 07:00:00,2.7478,7,2025-02,2.7478
2025-02-13 08:00:00,1.3441,8,2025-02,1.3441
2025-02-13 09:00:00,1.44,9,2025-02,1.44
2025-02-13 10:00:00,3.2454,10,2025-02,3.2454
2025-02-13 11:00:00,1.6468,11,2025-02,1.6468
2025-02-13 12:00:00,2.3195,12,2025-02,0.6961
2025-02-13 13:00:00,2.2808,13,2025-02,0.4969
2025-02-13 14:00:00,1.9925,14,2025-02,0.4605
2025-02-13 15:00:00,1.8253,15,2025-02,0.3769
2025-02-13 16:00:00,1.6518,16,2025-02,1.6518
2025-02-13 17:00:00,2.2984,17,2025-02,2.2984
2025-02-13 18:00:00,1.1164,18,2025-02,1.1164
2025-02-13 19:00:00,0.62,19,2025-02,0.62
2025-02-13 20:00:00,0.8913,20,2025-02,0.8913
2025-02-13 21:00:00,0.8074,21,2025-02,0.8074
2025-02-13 22:00:00,0.5395,22,2025-02,0.5395
2025-02-13 23:00:00,0.6085,23,2025-02,0.6085
2025-02-14 00:00:00,2.6487,0,2025-02,2.6487
2025-02-14 01:00:00,1.378,1,2025-02,1.378
2025-02-14 02:00:00,1.4912,2,2025-02,1.4912
2025-02-14 03:00:00,1.1165,3,2025-02,1.1165
2025-02-14 04:00:00,1.9763,4,2025-02,1.9763
2025-02-14 05:00:00,2.401,5,2025-02,2.401
2025-02-14 06:00:00,2.5856,6,2025-02,2.5856
2025-02-14 07:00:00,2.5617,7,2025-02,2.5617
2025-02-14 08:00:00,1.398,8,2025-02,1.398
2025-02-14 09:00:00,3.0906,9,2025-02,3.0906
2025-02-14 10:00:00,3.3595,10,2025-02,3.3595
2025-02-14 11:00:00,2.6415,11,2025-02,2.6415
2025-02-14 12:00:00,1.7725,12,2025-02,0.5496
2025-02-14 13:00:00,1.9365,13,2025-02,1.0981
2025-02-14 14:00:00,1.8397,14,2025-02,0.7221
2025-02-14 15:00:00,1.7232,15,2025-02,0.509399
2025-02-14 16:00:00,0.9544,16,2025-02,0.9544
2025-02-14 17:00:00,1.3488,17,2025-02,1.3488
2025-02-14 18:00:00,1.4304,18,2025-02,1.4304
2025-02-14 19:00:00,1.68,19,2025-02,1.68
2025-02-14 20:00:00,1.4329,20,2025-02,1.4329
2025-02-14 21:00:00,1.1872,21,2025-02,1.1872
2025-02-14 22:00:00,0.9194,22,2025-02,0.9194
2025-02-14 23:00:00,1.4422,23,2025-02,1.4422
2025-02-15 00:00:00,2.6146,0,2025-02,2.6146
2025-02-15 01:00:00,2.6448,1,2025-02,2.6448
2025-02-15 02:00:00,2.3899,2,2025-02,2.3899
2025-02-15 03:00:00,1.1104,3,2025-02,1.1104
2025-02-15 04:00:00,2.3934,4,2025-02,2.3934
2025-02-15 05:00:00,2.639,5,2025-02,2.639
2025-02-15 06:00:00,2.6427,6,2025-02,2.6427
2025-02-15 07:00:00,2.6825,7,2025-02,2.6825
2025-02-15 08:00:00,2.6784,8,2025-02,2.6784
2025-02-15 09:00:00,2.9786,9,2025-02,2.9786
2025-02-15 10:00:00,3.3522,10,2025-02,3.3522
2025-02-15 11:00:00,2.6653,11,2025-02,2.6653
2025-02-15 12:00:00,2.3768,12,2025-02,8.128
2025-02-15 13:00:00,2.2633,13,2025-02,8.2896
2025-02-15 14:00:00,2.1856,14,2025-02,2.5971
2025-02-15 15:00:00,2.3634,15,2025-02,0.4146
2025-02-15 16:00:00,1.5539,16,2025-02,1.5539
2025-02-15 17:00:00,1.6698,17,2025-02,1.6698
2025-02-15 18:00:00,1.5126,18,2025-02,1.5126
2025-02-15 19:00:00,2.1012,19,2025-02,2.1012
2025-02-15 20:00:00,1.6333,20,2025-02,1.6333
2025-02-15 21:00:00,0.9419,21,2025-02,0.9419
2025-02-15 22:00:00,0.7727,22,2025-02,0.7727
2025-02-15 23:00:00,1.177,23,2025-02,1.177
2025-02-16 00:00:00,1.4965,0,2025-02,1.4965
2025-02-16 01:00:00,1.2129,1,2025-02,1.2129
2025-02-16 02:00:00,1.0336,2,2025-02,1.0336
2025-02-16 03:00:00,1.127,3,2025-02,1.127
2025-02-16 04:00:00,0.7457,4,2025-02,0.7457
2025-02-16 05:00:00,1.0938,5,2025-02,1.0938
2025-02-16 06:00:00,1.0638,6,2025-02,1.0638
2025-02-16 07:00:00,1.2341,7,2025-02,1.2341
2025-02-16 08:00:00,1.6135,8,2025-02,1.6135
2025-02-16 09:00:00,2.1296,9,2025-02,2.1296
2025-02-16 10:00:00,3.0676,10,2025-02,3.0676
2025-02-16 11:00:00,1.548,11,2025-02,1.548
2025-02-16 12:00:00,2.8168,12,2025-02,0.5476
2025-02-16 13:00:00,2.8276,13,2025-02,0.5717
2025-02-16 14:00:00,1.9346,14,2025-02,0.3719
2025-02-16 15:00:00,0.9881,15,2025-02,0.3503
2025-02-16 16:00:00,1.4164,16,2025-02,1.4164
2025-02-16 17:00:00,1.8151,17,2025-02,1.8151
2025-02-16 18:00:00,1.3199,18,2025-02,1.3199
2025-02-16 19:00:00,2.2367,19,2025-02,2.2367
2025-02-16 20:00:00,1.323,20,2025-02,1.323
2025-02-16 21:00:00,1.2149,21,2025-02,1.2149
2025-02-16 22:00:00,1.1541,22,2025-02,1.1541
2025-02-16 23:00:00,1.1387,23,2025-02,1.1387
2025-02-17 00:00:00,1.9721,0,2025-02,1.9721
2025-02-17 01:00:00,1.6925,1,2025-02,1.6925
2025-02-17 02:00:00,1.2018,2,2025-02,1.2018
2025-02-17 03:00:00,1.0676,3,2025-02,1.0676
2025-02-17 04:00:00,2.0987,4,2025-02,2.0987
2025-02-17 05:00:00,1.445,5,2025-02,1.445
2025-02-17 06:00:00,1.191,6,2025-02,1.191
2025-02-17 07:00:00,1.5983,7,2025-02,1.5983
2025-02-17 08:00:00,1.4338,8,2025-02,1.4338
2025-02-17 09:00:00,1.7594,9,2025-02,1.7594
2025-02-17 10:00:00,2.232,10,2025-02,2.232
2025-02-17 11:00:00,1.3288,11,2025-02,1.3288
2025-02-17 12:00:00,1.9904,12,2025-02,0.4534
2025-02-17 13:00:00,2.0044,13,2025-02,0.3524
2025-02-17 14:00:00,1.7945,14,2025-02,0.3433
2025-02-17 15:00:00,1.908,15,2025-02,0.4338
2025-02-17 16:00:00,1.2563,16,2025-02,1.2563
2025-02-17 17:00:00,3.2724,17,2025-02,3.2724
2025-02-17 18:00:00,2.1729,18,2025-02,2.1729
2025-02-17 19:00:00,1.2677,19,2025-02,1.2677
2025-02-17 20:00:00,0.8622,20,2025-02,0.8622
2025-02-17 21:00:00,1.0056,21,2025-02,1.0056
2025-02-17 22:00:00,0.9533,22,2025-02,0.9533
2025-02-17 23:00:00,1.0514,23,2025-02,1.0514
2025-02-18 00:00:00,1.725,0,2025-02,1.725
2025-02-18 01:00:00,1.4365,1,2025-02,1.4365
