Timestamp,demand,season,period,period_type,solar_efficiency,month,hour,day,yyyymm,ymd
2024-12-18 21:00:00,1.2268,winter,winter part peak,part peak,1.0,12,21,18,2024-12,2024-12-18
2024-12-18 22:00:00,1.2726,winter,winter part peak,part peak,1.0,12,22,18,2024-12,2024-12-18
2024-12-18 23:00:00,1.3503,winter,winter part peak,part peak,1.0,12,23,18,2024-12,2024-12-18
2024-12-19 00:00:00,1.1349,winter,winter off peak,off peak,1.0,12,0,19,2024-12,2024-12-19
2024-12-19 01:00:00,1.0705,winter,winter off peak,off peak,1.0,12,1,19,2024-12,2024-12-19
2024-12-19 02:00:00,1.3995,winter,winter off peak,off peak,1.0,12,2,19,2024-12,2024-12-19
2024-12-19 03:00:00,1.2447,winter,winter off peak,off peak,1.0,12,3,19,2024-12,2024-12-19
2024-12-19 04:00:00,1.9025,winter,winter off peak,off peak,1.0,12,4,19,2024-12,2024-12-19
2024-12-19 05:00:00,2.4404,winter,winter off peak,off peak,1.0,12,5,19,2024-12,2024-12-19
2024-12-19 06:00:00,2.6361,winter,winter off peak,off peak,1.0,12,6,19,2024-12,2024-12-19
2024-12-19 07:00:00,2.8971,winter,winter off peak,off peak,1.0,12,7,19,2024-12,2024-12-19
2024-12-19 08:00:00,1.9969,winter,winter off peak,off peak,1.0,12,8,19,2024-12,2024-12-19
2024-12-19 09:00:00,1.7451,winter,winter off peak,off peak,1.0,12,9,19,2024-12,2024-12-19
2024-12-19 10:00:00,2.3348,winter,winter off peak,off peak,1.0,12,10,19,2024-12,2024-12-19
2024-12-19 11:00:00,1.2874,winter,winter off peak,off peak,1.0,12,11,19,2024-12,2024-12-19
2024-12-19 12:00:00,0.5799,winter,winter off peak,off peak,1.0,12,12,19,2024-12,2024-12-19
2024-12-19 13:00:00,0.9128,winter,winter off peak,off peak,1.0,12,13,19,2024-12,2024-12-19
2024-12-19 14:00:00,0.6185,winter,winter off peak,off peak,1.0,12,14,19,2024-12,2024-12-19
2024-12-19 15:00:00,1.136,winter,winter part peak,part peak,1.0,12,15,19,2024-12,2024-12-19
2024-12-19 16:00:00,1.3436,winter,winter peak,peak,1.0,12,16,19,2024-12,2024-12-19
2024-12-19 17:00:00,1.5367,winter,winter peak,peak,1.0,12,17,19,2024-12,2024-12-19
2024-12-19 18:00:00,1.3913,winter,winter peak,peak,1.0,12,18,19,2024-12,2024-12-19
2024-12-19 19:00:00,1.3139,winter,winter peak,peak,1.0,12,19,19,2024-12,2024-12-19
2024-12-19 20:00:00,0.9667,winter,winter peak,peak,1.0,12,20,19,2024-12,2024-12-19
2024-12-19 21:00:00,0.6092,winter,winter part peak,part peak,1.0,12,21,19,2024-12,2024-12-19
2024-12-19 22:00:00,1.2425,winter,winter part peak,part peak,1.0,12,22,19,2024-12,2024-12-19
2024-12-19 23:00:00,1.2722,winter,winter part peak,part peak,1.0,12,23,19,2024-12,2024-12-19
2024-12-20 00:00:00,2.2847,winter,winter off peak,off peak,1.0,12,0,20,2024-12,2024-12-20
2024-12-20 01:00:00,1.7403,winter,winter off peak,off peak,1.0,12,1,20,2024-12,2024-12-20
2024-12-20 02:00:00,1.3475,winter,winter off peak,off peak,1.0,12,2,20,2024-12,2024-12-20
2024-12-20 03:00:00,1.9046,winter,winter off peak,off peak,1.0,12,3,20,2024-12,2024-12-20
2024-12-20 04:00:00,1.9703,winter,winter off peak,off peak,1.0,12,4,20,2024-12,2024-12-20
2024-12-20 05:00:00,2.3954,winter,winter off peak,off peak,1.0,12,5,20,2024-12,2024-12-20
2024-12-20 06:00:00,2.7856,winter,winter off peak,off peak,1.0,12,6,20,2024-12,2024-12-20
2024-12-20 07:00:00,3.042,winter,winter off peak,off peak,1.0,12,7,20,2024-12,2024-12-20
2024-12-20 08:00:00,2.9114,winter,winter off peak,off peak,1.0,12,8,20,2024-12,2024-12-20
2024-12-20 09:00:00,3.104,winter,winter off peak,off peak,1.0,12,9,20,2024-12,2024-12-20
2024-12-20 10:00:00,4.1129,winter,winter off peak,off peak,1.0,12,10,20,2024-12,2024-12-20
2024-12-20 11:00:00,2.908,winter,winter off peak,off peak,1.0,12,11,20,2024-12,2024-12-20
2024-12-20 12:00:00,8.5563,winter,winter off peak,off peak,1.0,12,12,20,2024-12,2024-12-20
2024-12-20 13:00:00,8.5284,winter,winter off peak,off peak,1.0,12,13,20,2024-12,2024-12-20
2024-12-20 14:00:00,7.7659,winter,winter off peak,off peak,1.0,12,14,20,2024-12,2024-12-20
2024-12-20 15:00:00,1.0573,winter,winter part peak,part peak,1.0,12,15,20,2024-12,2024-12-20
2024-12-20 16:00:00,2.0263,winter,winter peak,peak,1.0,12,16,20,2024-12,2024-12-20
2024-12-20 17:00:00,1.6606,winter,winter peak,peak,1.0,12,17,20,2024-12,2024-12-20
2024-12-20 18:00:00,1.1772,winter,winter peak,peak,1.0,12,18,20,2024-12,2024-12-20
2024-12-20 19:00:00,0.9128,winter,winter peak,peak,1.0,12,19,20,2024-12,2024-12-20
2024-12-20 20:00:00,1.0365,winter,winter peak,peak,1.0,12,20,20,2024-12,2024-12-20
2024-12-20 21:00:00,0.7443,winter,winter part peak,part peak,1.0,12,21,20,2024-12,2024-12-20
2024-12-20 22:00:00,0.8053,winter,winter part peak,part peak,1.0,12,22,20,2024-12,2024-12-20
2024-12-20 23:00:00,0.7632,winter,winter part peak,part peak,1.0,12,23,20,2024-12,2024-12-20
2024-12-21 00:00:00,2.7875,winter,winter off peak,off peak,1.0,12,0,21,2024-12,2024-12-21
2024-12-21 01:00:00,2.0537,winter,winter off peak,off peak,1.0,12,1,21,2024-12,2024-12-21
2024-12-21 02:00:00,1.723,winter,winter off peak,off peak,1.0,12,2,21,2024-12,2024-12-21
2024-12-21 03:00:00,2.0102,winter,winter off peak,off peak,1.0,12,3,21,2024-12,2024-12-21
2024-12-21 04:00:00,1.8777,winter,winter off peak,off peak,1.0,12,4,21,2024-12,2024-12-21
2024-12-21 05:00:00,2.4504,winter,winter off peak,off peak,1.0,12,5,21,2024-12,2024-12-21
2024-12-21 06:00:00,2.4355,winter,winter off peak,off peak,1.0,12,6,21,2024-12,2024-12-21
2024-12-21 07:00:00,2.6434,winter,winter off peak,off peak,1.0,12,7,21,2024-12,2024-12-21
2024-12-21 08:00:00,3.0246,winter,winter off peak,off peak,1.0,12,8,21,2024-12,2024-12-21
2024-12-21 09:00:00,3.1141,winter,winter off peak,off peak,1.0,12,9,21,2024-12,2024-12-21
2024-12-21 10:00:00,4.0312,winter,winter off peak,off peak,1.0,12,10,21,2024-12,2024-12-21
2024-12-21 11:00:00,3.2852,winter,winter off peak,off peak,1.0,12,11,21,2024-12,2024-12-21
2024-12-21 12:00:00,8.171699,winter,winter off peak,off peak,1.0,12,12,21,2024-12,2024-12-21
2024-12-21 13:00:00,6.8859,winter,winter off peak,off peak,1.0,12,13,21,2024-12,2024-12-21
2024-12-21 14:00:00,0.7665,winter,winter off peak,off peak,1.0,12,14,21,2024-12,2024-12-21
2024-12-21 15:00:00,1.0764,winter,winter part peak,part peak,1.0,12,15,21,2024-12,2024-12-21
2024-12-21 16:00:00,2.0716,winter,winter peak,peak,1.0,12,16,21,2024-12,2024-12-21
2024-12-21 17:00:00,1.5595,winter,winter peak,peak,1.0,12,17,21,2024-12,2024-12-21
2024-12-21 18:00:00,1.4732,winter,winter peak,peak,1.0,12,18,21,2024-12,2024-12-21
2024-12-21 19:00:00,1.2811,winter,winter peak,peak,1.0,12,19,21,2024-12,2024-12-21
2024-12-21 20:00:00,1.5179,winter,winter peak,peak,1.0,12,20,21,2024-12,2024-12-21
2024-12-21 21:00:00,1.4855,winter,winter part peak,part peak,1.0,12,21,21,2024-12,2024-12-21
2024-12-21 22:00:00,0.7226,winter,winter part peak,part peak,1.0,12,22,21,2024-12,2024-12-21
2024-12-21 23:00:00,0.653,winter,winter part peak,part peak,1.0,12,23,21,2024-12,2024-12-21
2024-12-22 00:00:00,2.3753,winter,winter off peak,off peak,1.0,12,0,22,2024-12,2024-12-22
2024-12-22 01:00:00,2.7716,winter,winter off peak,off peak,1.0,12,1,22,2024-12,2024-12-22
2024-12-22 02:00:00,2.5328,winter,winter off peak,off peak,1.0,12,2,22,2024-12,2024-12-22
2024-12-22 03:00:00,1.1694,winter,winter off peak,off peak,1.0,12,3,22,2024-12,2024-12-22
2024-12-22 04:00:00,2.0607,winter,winter off peak,off peak,1.0,12,4,22,2024-12,2024-12-22
2024-12-22 05:00:00,2.4817,winter,winter off peak,off peak,1.0,12,5,22,2024-12,2024-12-22
2024-12-22 06:00:00,2.4029,winter,winter off peak,off peak,1.0,12,6,22,2024-12,2024-12-22
2024-12-22 07:00:00,2.5926,winter,winter off peak,off peak,1.0,12,7,22,2024-12,2024-12-22
2024-12-22 08:00:00,2.7264,winter,winter off peak,off peak,1.0,12,8,22,2024-12,2024-12-22
2024-12-22 09:00:00,2.8454,winter,winter off peak,off peak,1.0,12,9,22,2024-12,2024-12-22
2024-12-22 10:00:00,4.1382,winter,winter off peak,off peak,1.0,12,10,22,2024-12,2024-12-22
2024-12-22 11:00:00,2.6377,winter,winter off peak,off peak,1.0,12,11,22,2024-12,2024-12-22
2024-12-22 12:00:00,8.8103,winter,winter off peak,off peak,1.0,12,12,22,2024-12,2024-12-22
2024-12-22 13:00:00,8.8578,winter,winter off peak,off peak,1.0,12,13,22,2024-12,2024-12-22
2024-12-22 14:00:00,5.1011,winter,winter off peak,off peak,1.0,12,14,22,2024-12,2024-12-22
2024-12-22 15:00:00,1.1,winter,winter part peak,part peak,1.0,12,15,22,2024-12,2024-12-22
2024-12-22 16:00:00,1.484,winter,winter peak,peak,1.0,12,16,22,2024-12,2024-12-22
2024-12-22 17:00:00,1.8119,winter,winter peak,peak,1.0,12,17,22,2024-12,2024-12-22
2024-12-22 18:00:00,0.9888,winter,winter peak,peak,1.0,12,18,22,2024-12,2024-12-22
2024-12-22 19:00:00,1.1463,winter,winter peak,peak,1.0,12,19,22,2024-12,2024-12-22
2024-12-22 20:00:00,0.842,winter,winter peak,peak,1.0,12,20,22,2024-12,2024-12-22
2024-12-22 21:00:00,0.7341,winter,winter part peak,part peak,1.0,12,21,22,2024-12,2024-12-22
2024-12-22 22:00:00,0.6053,winter,winter part peak,part peak,1.0,12,22,22,2024-12,2024-12-22
2024-12-22 23:00:00,0.7914,winter,winter part peak,part peak,1.0,12,23,22,2024-12,2024-12-22
2024-12-23 00:00:00,1.2124,winter,winter off peak,off peak,1.0,12,0,23,2024-12,2024-12-23
2024-12-23 01:00:00,1.1918,winter,winter off peak,off peak,1.0,12,1,23,2024-12,2024-12-23
2024-12-23 02:00:00,1.1328,winter,winter off peak,off peak,1.0,12,2,23,2024-12,2024-12-23
2024-12-23 03:00:00,0.9827,winter,winter off peak,off peak,1.0,12,3,23,2024-12,2024-12-23
2024-12-23 04:00:00,0.6706,winter,winter off peak,off peak,1.0,12,4,23,2024-12,2024-12-23
2024-12-23 05:00:00,1.1819,winter,winter off peak,off peak,1.0,12,5,23,2024-12,2024-12-23
2024-12-23 06:00:00,1.1564,winter,winter off peak,off peak,1.0,12,6,23,2024-12,2024-12-23
2024-12-23 07:00:00,1.3408,winter,winter off peak,off peak,1.0,12,7,23,2024-12,2024-12-23
2024-12-23 08:00:00,1.2958,winter,winter off peak,off peak,1.0,12,8,23,2024-12,2024-12-23
2024-12-23 09:00:00,1.5849,winter,winter off peak,off peak,1.0,12,9,23,2024-12,2024-12-23
2024-12-23 10:00:00,2.4563,winter,winter off peak,off peak,1.0,12,10,23,2024-12,2024-12-23
2024-12-23 11:00:00,1.3259,winter,winter off peak,off peak,1.0,12,11,23,2024-12,2024-12-23
2024-12-23 12:00:00,8.8313,winter,winter off peak,off peak,1.0,12,12,23,2024-12,2024-12-23
2024-12-23 13:00:00,8.3987,winter,winter off peak,off peak,1.0,12,13,23,2024-12,2024-12-23
2024-12-23 14:00:00,0.7812,winter,winter off peak,off peak,1.0,12,14,23,2024-12,2024-12-23
2024-12-23 15:00:00,1.0915,winter,winter part peak,part peak,1.0,12,15,23,2024-12,2024-12-23
2024-12-23 16:00:00,1.0125,winter,winter peak,peak,1.0,12,16,23,2024-12,2024-12-23
2024-12-23 17:00:00,1.0499,winter,winter peak,peak,1.0,12,17,23,2024-12,2024-12-23
2024-12-23 18:00:00,0.4131,winter,winter peak,peak,1.0,12,18,23,2024-12,2024-12-23
2024-12-23 19:00:00,0.3788,winter,winter peak,peak,1.0,12,19,23,2024-12,2024-12-23
2024-12-23 20:00:00,0.4368,winter,winter peak,peak,1.0,12,20,23,2024-12,2024-12-23
2024-12-23 21:00:00,0.519,winter,winter part peak,part peak,1.0,12,21,23,2024-12,2024-12-23
2024-12-23 22:00:00,0.4119,winter,winter part peak,part peak,1.0,12,22,23,2024-12,2024-12-23
2024-12-23 23:00:00,0.4635,winter,winter part peak,part peak,1.0,12,23,23,2024-12,2024-12-23
2024-12-24 00:00:00,1.1246,winter,winter off peak,off peak,1.0,12,0,24,2024-12,2024-12-24
2024-12-24 01:00:00,1.1341,winter,winter off peak,off peak,1.0,12,1,24,2024-12,2024-12-24
2024-12-24 02:00:00,1.3925,winter,winter off peak,off peak,1.0,12,2,24,2024-12,2024-12-24
2024-12-24 03:00:00,1.006799,winter,winter off peak,off peak,1.0,12,3,24,2024-12,2024-12-24
2024-12-24 04:00:00,0.5709,winter,winter off peak,off peak,1.0,12,4,24,2024-12,2024-12-24
2024-12-24 05:00:00,1.2069,winter,winter off peak,off peak,1.0,12,5,24,2024-12,2024-12-24
2024-12-24 06:00:00,1.2829,winter,winter off peak,off peak,1.0,12,6,24,2024-12,2024-12-24
2024-12-24 07:00:00,1.2126,winter,winter off peak,off peak,1.0,12,7,24,2024-12,2024-12-24
2024-12-24 08:00:00,1.202,winter,winter off peak,off peak,1.0,12,8,24,2024-12,2024-12-24
2024-12-24 09:00:00,1.5715,winter,winter off peak,off peak,1.0,12,9,24,2024-12,2024-12-24
2024-12-24 10:00:00,2.0855,winter,winter off peak,off peak,1.0,12,10,24,2024-12,2024-12-24
2024-12-24 11:00:00,1.2605,winter,winter off peak,off peak,1.0,12,11,24,2024-12,2024-12-24
2024-12-24 12:00:00,4.7961,winter,winter off peak,off peak,1.0,12,12,24,2024-12,2024-12-24
2024-12-24 13:00:00,0.6353,winter,winter off peak,off peak,1.0,12,13,24,2024-12,2024-12-24
2024-12-24 14:00:00,0.5924,winter,winter off peak,off peak,1.0,12,14,24,2024-12,2024-12-24
2024-12-24 15:00:00,1.0745,winter,winter part peak,part peak,1.0,12,15,24,2024-12,2024-12-24
2024-12-24 16:00:00,1.0783,winter,winter peak,peak,1.0,12,16,24,2024-12,2024-12-24
2024-12-24 17:00:00,1.1149,winter,winter peak,peak,1.0,12,17,24,2024-12,2024-12-24
2024-12-24 18:00:00,0.6796,winter,winter peak,peak,1.0,12,18,24,2024-12,2024-12-24
2024-12-24 19:00:00,0.5293,winter,winter peak,peak,1.0,12,19,24,2024-12,2024-12-24
2024-12-24 20:00:00,0.7284,winter,winter peak,peak,1.0,12,20,24,2024-12,2024-12-24
2024-12-24 21:00:00,0.6139,winter,winter part peak,part peak,1.0,12,21,24,2024-12,2024-12-24
2024-12-24 22:00:00,0.575,winter,winter part peak,part peak,1.0,12,22,24,2024-12,2024-12-24
2024-12-24 23:00:00,0.4566,winter,winter part peak,part peak,1.0,12,23,24,2024-12,2024-12-24
2024-12-25 00:00:00,1.493,winter,winter off peak,off peak,1.0,12,0,25,2024-12,2024-12-25
2024-12-25 01:00:00,1.1678,winter,winter off peak,off peak,1.0,12,1,25,2024-12,2024-12-25
2024-12-25 02:00:00,1.2694,winter,winter off peak,off peak,1.0,12,2,25,2024-12,2024-12-25
2024-12-25 03:00:00,0.9093,winter,winter off peak,off peak,1.0,12,3,25,2024-12,2024-12-25
2024-12-25 04:00:00,0.6087,winter,winter off peak,off peak,1.0,12,4,25,2024-12,2024-12-25
2024-12-25 05:00:00,1.1655,winter,winter off peak,off peak,1.0,12,5,25,2024-12,2024-12-25
2024-12-25 06:00:00,1.289,winter,winter off peak,off peak,1.0,12,6,25,2024-12,2024-12-25
2024-12-25 07:00:00,1.6178,winter,winter off peak,off peak,1.0,12,7,25,2024-12,2024-12-25
2024-12-25 08:00:00,1.5852,winter,winter off peak,off peak,1.0,12,8,25,2024-12,2024-12-25
2024-12-25 09:00:00,1.6616,winter,winter off peak,off peak,1.0,12,9,25,2024-12,2024-12-25
2024-12-25 10:00:00,2.1832,winter,winter off peak,off peak,1.0,12,10,25,2024-12,2024-12-25
2024-12-25 11:00:00,1.1795,winter,winter off peak,off peak,1.0,12,11,25,2024-12,2024-12-25
2024-12-25 12:00:00,0.7569,winter,winter off peak,off peak,1.0,12,12,25,2024-12,2024-12-25
2024-12-25 13:00:00,0.6593,winter,winter off peak,off peak,1.0,12,13,25,2024-12,2024-12-25
2024-12-25 14:00:00,0.7985,winter,winter off peak,off peak,1.0,12,14,25,2024-12,2024-12-25
2024-12-25 15:00:00,1.2489,winter,winter part peak,part peak,1.0,12,15,25,2024-12,2024-12-25
2024-12-25 16:00:00,1.1821,winter,winter peak,peak,1.0,12,16,25,2024-12,2024-12-25
2024-12-25 17:00:00,1.1031,winter,winter peak,peak,1.0,12,17,25,2024-12,2024-12-25
2024-12-25 18:00:00,0.7558,winter,winter peak,peak,1.0,12,18,25,2024-12,2024-12-25
2024-12-25 19:00:00,0.5611,winter,winter peak,peak,1.0,12,19,25,2024-12,2024-12-25
2024-12-25 20:00:00,0.5936,winter,winter peak,peak,1.0,12,20,25,2024-12,2024-12-25
2024-12-25 21:00:00,0.7119,winter,winter part peak,part peak,1.0,12,21,25,2024-12,2024-12-25
2024-12-25 22:00:00,0.6823,winter,winter part peak,part peak,1.0,12,22,25,2024-12,2024-12-25
2024-12-25 23:00:00,0.5378,winter,winter part peak,part peak,1.0,12,23,25,2024-12,2024-12-25
2024-12-26 00:00:00,1.1953,winter,winter off peak,off peak,1.0,12,0,26,2024-12,2024-12-26
2024-12-26 01:00:00,1.0606,winter,winter off peak,off peak,1.0,12,1,26,2024-12,2024-12-26
2024-12-26 02:00:00,1.089,winter,winter off peak,off peak,1.0,12,2,26,2024-12,2024-12-26
2024-12-26 03:00:00,0.8405,winter,winter off peak,off peak,1.0,12,3,26,2024-12,2024-12-26
2024-12-26 04:00:00,0.5964,winter,winter off peak,off peak,1.0,12,4,26,2024-12,2024-12-26
2024-12-26 05:00:00,1.1076,winter,winter off peak,off peak,1.0,12,5,26,2024-12,2024-12-26
2024-12-26 06:00:00,1.1239,winter,winter off peak,off peak,1.0,12,6,26,2024-12,2024-12-26
2024-12-26 07:00:00,1.3627,winter,winter off peak,off peak,1.0,12,7,26,2024-12,2024-12-26
2024-12-26 08:00:00,1.3745,winter,winter off peak,off peak,1.0,12,8,26,2024-12,2024-12-26
2024-12-26 09:00:00,1.475,winter,winter off peak,off peak,1.0,12,9,26,2024-12,2024-12-26
2024-12-26 10:00:00,1.9121,winter,winter off peak,off peak,1.0,12,10,26,2024-12,2024-12-26
2024-12-26 11:00:00,1.0701,winter,winter off peak,off peak,1.0,12,11,26,2024-12,2024-12-26
2024-12-26 12:00:00,8.1667,winter,winter off peak,off peak,1.0,12,12,26,2024-12,2024-12-26
2024-12-26 13:00:00,8.7397,winter,winter off peak,off peak,1.0,12,13,26,2024-12,2024-12-26
2024-12-26 14:00:00,8.4948,winter,winter off peak,off peak,1.0,12,14,26,2024-12,2024-12-26
2024-12-26 15:00:00,8.9217,winter,winter part peak,part peak,1.0,12,15,26,2024-12,2024-12-26
2024-12-26 16:00:00,0.8463,winter,winter peak,peak,1.0,12,16,26,2024-12,2024-12-26
2024-12-26 17:00:00,1.1694,winter,winter peak,peak,1.0,12,17,26,2024-12,2024-12-26
2024-12-26 18:00:00,0.7212,winter,winter peak,peak,1.0,12,18,26,2024-12,2024-12-26
2024-12-26 19:00:00,0.7017,winter,winter peak,peak,1.0,12,19,26,2024-12,2024-12-26
2024-12-26 20:00:00,0.5814,winter,winter peak,peak,1.0,12,20,26,2024-12,2024-12-26
2024-12-26 21:00:00,0.8312,winter,winter part peak,part peak,1.0,12,21,26,2024-12,2024-12-26
2024-12-26 22:00:00,0.5365,winter,winter part peak,part peak,1.0,12,22,26,2024-12,2024-12-26
2024-12-26 23:00:00,1.1108,winter,winter part peak,part peak,1.0,12,23,26,2024-12,2024-12-26
2024-12-27 00:00:00,1.85,winter,winter off peak,off peak,1.0,12,0,27,2024-12,2024-12-27
2024-12-27 01:00:00,1.3502,winter,winter off peak,off peak,1.0,12,1,27,2024-12,2024-12-27
2024-12-27 02:00:00,1.1849,winter,winter off peak,off peak,1.0,12,2,27,2024-12,2024-12-27
2024-12-27 03:00:00,1.5601,winter,winter off peak,off peak,1.0,12,3,27,2024-12,2024-12-27
2024-12-27 04:00:00,1.8638,winter,winter off peak,off peak,1.0,12,4,27,2024-12,2024-12-27
2024-12-27 05:00:00,2.5245,winter,winter off peak,off peak,1.0,12,5,27,2024-12,2024-12-27
2024-12-27 06:00:00,2.6564,winter,winter off peak,off peak,1.0,12,6,27,2024-12,2024-12-27
2024-12-27 07:00:00,2.8446,winter,winter off peak,off peak,1.0,12,7,27,2024-12,2024-12-27
2024-12-27 08:00:00,2.7176,winter,winter off peak,off peak,1.0,12,8,27,2024-12,2024-12-27
2024-12-27 09:00:00,2.5952,winter,winter off peak,off peak,1.0,12,9,27,2024-12,2024-12-27
2024-12-27 10:00:00,2.6033,winter,winter off peak,off peak,1.0,12,10,27,2024-12,2024-12-27
2024-12-27 11:00:00,2.2173,winter,winter off peak,off peak,1.0,12,11,27,2024-12,2024-12-27
2024-12-27 12:00:00,8.3812,winter,winter off peak,off peak,1.0,12,12,27,2024-12,2024-12-27
2024-12-27 13:00:00,4.9624,winter,winter off peak,off peak,1.0,12,13,27,2024-12,2024-12-27
2024-12-27 14:00:00,0.5535,winter,winter off peak,off peak,1.0,12,14,27,2024-12,2024-12-27
2024-12-27 15:00:00,1.0593,winter,winter part peak,part peak,1.0,12,15,27,2024-12,2024-12-27
2024-12-27 16:00:00,2.0488,winter,winter peak,peak,1.0,12,16,27,2024-12,2024-12-27
2024-12-27 17:00:00,1.7617,winter,winter peak,peak,1.0,12,17,27,2024-12,2024-12-27
2024-12-27 18:00:00,1.0374,winter,winter peak,peak,1.0,12,18,27,2024-12,2024-12-27
2024-12-27 19:00:00,1.176,winter,winter peak,peak,1.0,12,19,27,2024-12,2024-12-27
2024-12-27 20:00:00,1.0132,winter,winter peak,peak,1.0,12,20,27,2024-12,2024-12-27
2024-12-27 21:00:00,0.9852,winter,winter part peak,part peak,1.0,12,21,27,2024-12,2024-12-27
2024-12-27 22:00:00,0.8598,winter,winter part peak,part peak,1.0,12,22,27,2024-12,2024-12-27
2024-12-27 23:00:00,0.4177,winter,winter part peak,part peak,1.0,12,23,27,2024-12,2024-12-27
2024-12-28 00:00:00,1.8845,winter,winter off peak,off peak,1.0,12,0,28,2024-12,2024-12-28
2024-12-28 01:00:00,1.7321,winter,winter off peak,off peak,1.0,12,1,28,2024-12,2024-12-28
2024-12-28 02:00:00,1.5943,winter,winter off peak,off peak,1.0,12,2,28,2024-12,2024-12-28
2024-12-28 03:00:00,1.0023,winter,winter off peak,off peak,1.0,12,3,28,2024-12,2024-12-28
2024-12-28 04:00:00,0.71,winter,winter off peak,off peak,1.0,12,4,28,2024-12,2024-12-28
2024-12-28 05:00:00,1.342,winter,winter off peak,off peak,1.0,12,5,28,2024-12,2024-12-28
2024-12-28 06:00:00,1.3972,winter,winter off peak,off peak,1.0,12,6,28,2024-12,2024-12-28
2024-12-28 07:00:00,1.3505,winter,winter off peak,off peak,1.0,12,7,28,2024-12,2024-12-28
2024-12-28 08:00:00,1.4366,winter,winter off peak,off peak,1.0,12,8,28,2024-12,2024-12-28
2024-12-28 09:00:00,1.6162,winter,winter off peak,off peak,1.0,12,9,28,2024-12,2024-12-28
2024-12-28 10:00:00,2.2735,winter,winter off peak,off peak,1.0,12,10,28,2024-12,2024-12-28
2024-12-28 11:00:00,2.0408,winter,winter off peak,off peak,1.0,12,11,28,2024-12,2024-12-28
2024-12-28 12:00:00,8.601,winter,winter off peak,off peak,1.0,12,12,28,2024-12,2024-12-28
2024-12-28 13:00:00,7.4223,winter,winter off peak,off peak,1.0,12,13,28,2024-12,2024-12-28
2024-12-28 14:00:00,0.4665,winter,winter off peak,off peak,1.0,12,14,28,2024-12,2024-12-28
2024-12-28 15:00:00,0.9615,winter,winter part peak,part peak,1.0,12,15,28,2024-12,2024-12-28
2024-12-28 16:00:00,1.2987,winter,winter peak,peak,1.0,12,16,28,2024-12,2024-12-28
2024-12-28 17:00:00,1.561,winter,winter peak,peak,1.0,12,17,28,2024-12,2024-12-28
2024-12-28 18:00:00,0.9846,winter,winter peak,peak,1.0,12,18,28,2024-12,2024-12-28
2024-12-28 19:00:00,0.9283,winter,winter peak,peak,1.0,12,19,28,2024-12,2024-12-28
2024-12-28 20:00:00,0.8167,winter,winter peak,peak,1.0,12,20,28,2024-12,2024-12-28
2024-12-28 21:00:00,0.978,winter,winter part peak,part peak,1.0,12,21,28,2024-12,2024-12-28
2024-12-28 22:00:00,0.7174,winter,winter part peak,part peak,1.0,12,22,28,2024-12,2024-12-28
2024-12-28 23:00:00,0.5599,winter,winter part peak,part peak,1.0,12,23,28,2024-12,2024-12-28
2024-12-29 00:00:00,3.4014,winter,winter off peak,off peak,1.0,12,0,29,2024-12,2024-12-29
2024-12-29 01:00:00,1.8383,winter,winter off peak,off peak,1.0,12,1,29,2024-12,2024-12-29
2024-12-29 02:00:00,1.1674,winter,winter off peak,off peak,1.0,12,2,29,2024-12,2024-12-29
2024-12-29 03:00:00,1.0325,winter,winter off peak,off peak,1.0,12,3,29,2024-12,2024-12-29
2024-12-29 04:00:00,1.9668,winter,winter off peak,off peak,1.0,12,4,29,2024-12,2024-12-29
2024-12-29 05:00:00,2.5587,winter,winter off peak,off peak,1.0,12,5,29,2024-12,2024-12-29
2024-12-29 06:00:00,2.5475,winter,winter off peak,off peak,1.0,12,6,29,2024-12,2024-12-29
2024-12-29 07:00:00,2.6712,winter,winter off peak,off peak,1.0,12,7,29,2024-12,2024-12-29
2024-12-29 08:00:00,2.6849,winter,winter off peak,off peak,1.0,12,8,29,2024-12,2024-12-29
2024-12-29 09:00:00,2.7739,winter,winter off peak,off peak,1.0,12,9,29,2024-12,2024-12-29
2024-12-29 10:00:00,3.5699,winter,winter off peak,off peak,1.0,12,10,29,2024-12,2024-12-29
2024-12-29 11:00:00,2.7829,winter,winter off peak,off peak,1.0,12,11,29,2024-12,2024-12-29
2024-12-29 12:00:00,8.4988,winter,winter off peak,off peak,1.0,12,12,29,2024-12,2024-12-29
2024-12-29 13:00:00,5.2032,winter,winter off peak,off peak,1.0,12,13,29,2024-12,2024-12-29
2024-12-29 14:00:00,0.6923,winter,winter off peak,off peak,1.0,12,14,29,2024-12,2024-12-29
2024-12-29 15:00:00,1.2096,winter,winter part peak,part peak,1.0,12,15,29,2024-12,2024-12-29
2024-12-29 16:00:00,1.1041,winter,winter peak,peak,1.0,12,16,29,2024-12,2024-12-29
2024-12-29 17:00:00,1.8456,winter,winter peak,peak,1.0,12,17,29,2024-12,2024-12-29
2024-12-29 18:00:00,1.528,winter,winter peak,peak,1.0,12,18,29,2024-12,2024-12-29
2024-12-29 19:00:00,1.4771,winter,winter peak,peak,1.0,12,19,29,2024-12,2024-12-29
2024-12-29 20:00:00,1.082,winter,winter peak,peak,1.0,12,20,29,2024-12,2024-12-29
2024-12-29 21:00:00,0.965,winter,winter part peak,part peak,1.0,12,21,29,2024-12,2024-12-29
