month,year_month,to_grid,from_grid,generation net cost,generation credit applied,generation rollover credit,delivery net cost,delivery credit applied,delivery rollover credit,bonus credit applied,bonus rollover credit,grid cost,net cost,savings,cumulative savings,cumulative pge,cumulative net
3,2029-03-01,42.192833554496005,832.5992750832,0.0,115.30452174795963,1202.5039412745289,147.6289963071573,0.13489749438727472,-1.2323475573339238e-14,1.263776190519232,0.548506836208448,633.5921557129411,214.47759164598736,419.1145640669538,-21715.276058823627,19597.11040819874,4680.426467022368
4,2029-04-01,121.56050242425597,402.832132531456,0.0,54.930729703212904,1148.8834578317374,68.27822520001982,0.05751727569696641,-3.3792413312028202e-15,3.7090798992391036,1.5802865315153276,518.8656915368997,105.26622494912988,413.5994665877698,-21301.676592235857,20115.97609973564,4785.692691971498
5,2029-05-01,115.29921765363196,349.405086936768,0.0,47.612042297676595,1104.317561371379,57.64692156384627,0.2633613038212914,1.7763568394002505e-15,4.578066190509759,1.4988898294972155,535.6912582964898,90.35776835584633,445.3334899406434,-20856.343102295214,20651.66735803213,4876.050460327344
6,2029-06-01,228.5253656464,16.12682900806403,0.0,3.127057560242657,1112.1920559191274,0.0,2.8417076622114643,16.169042432070842,0.0,10.411379089706815,475.4790109565264,15.0,460.4790109565264,-20395.864091338688,21127.146368988655,4891.050460327344
7,2029-07-01,298.66443927564796,169.97137041465606,0.0,37.846185984618224,1274.4785611680275,0.0,32.42715679585355,8.735632549060988,0.0,22.059292221457085,544.3912399493315,15.0,529.3912399493315,-19866.472851389357,21671.537608937986,4906.050460327344
8,2029-08-01,292.06918419263997,188.58525484025603,0.0,42.00857439250374,1712.249754705823,0.0,35.71183410404137,36.16688655718289,0.0,33.449990404970045,532.5521279681135,15.0,517.5521279681135,-19348.920723421244,22204.0897369061,4921.050460327344
9,2029-09-01,275.277737649472,274.43624146412805,0.0,64.15867838384112,2093.0909515330113,0.0,52.56620762674768,0.0,1.3622995029271294,42.82352267037233,547.0238114565072,15.0,532.0238114565072,-18816.896911964737,22751.113548362606,4936.050460327344
10,2029-10-01,77.87139369574399,321.60313914380805,0.0,43.82358138578449,2053.6193452340262,8.328918503424731,4.339092160246302,0.0,44.84817890646167,1.0123281180446717,529.9426838778945,23.32891850342473,506.6137653744698,-18310.283146590267,23281.056232240502,4959.3793788307685
11,2029-11-01,16.441535259071994,576.3066144784,0.0,80.08568287196066,1974.4887614624104,101.61527070626805,0.12316222090979068,0.0,1.4398080347805435,0.2137399583679359,512.0943595021097,151.9386594925988,360.1557000095109,-17950.127446580755,23793.15059174261,5111.318038323368
12,2029-12-01,0.0,969.238535675008,0.0,136.8138157372664,1837.674945725144,173.45570171579095,0.0,0.0,0.2137399583679359,0.0,560.2858585199241,250.07069347495823,310.21516504496583,-17639.912281535788,24353.436450262536,5361.388731798325
1,2030-01-01,0.6808187105771504,931.2663628362988,0.0,135.4237943574245,1702.291925600296,173.44301374890435,0.0034449426755145396,5.841681305351898e-15,0.0,0.0,607.4751442319289,250.22571906393944,357.24942516798944,-17282.6628563678,24960.911594494464,5611.614450862265
